id,title,authors,conference,year,official_page,pdf_link,matched_keywords,matched_axis,classification_reason
CVPR2026-1935,SpikeTrack: A Spike-driven Framework for Efficient Visual Tracking,Qiuyang Zhang; Jiujun Cheng; Qichao Mao; Cong Liu; Yu Fang; Yuhong Li; Mengying Ge; Shangce Gao,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_SpikeTrack_A_Spike-driven_Framework_for_Efficient_Visual_Tracking_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_SpikeTrack_A_Spike-driven_Framework_for_Efficient_Visual_Tracking_CVPR_2026_paper.pdf,spiking neural networks; snns; spike-driven,SNN axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
CVPR2026-2018,Asynchronous Temporal Modeling with Two-Agent Framework for Streaming Dense Video Captioning,Yolo Y. Tang; Chao Huang; Susan Liang; Jing Bi; Yicheng Wang; Daiki Shimada; Chenliang Xu,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Tang_Asynchronous_Temporal_Modeling_with_Two-Agent_Framework_for_Streaming_Dense_Video_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_Asynchronous_Temporal_Modeling_with_Two-Agent_Framework_for_Streaming_Dense_Video_CVPR_2026_paper.pdf,asynchronous,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not strictly confirm event-camera/DVS or SNN relevance.
CVPR2026-2053,E-3DPSM: A State Machine for Event-based Egocentric 3D Human Pose Estimation,Mayur Deshmukh; Hiroyasu Akada; Helge Rhodin; Christian Theobalt; Vladislav Golyanik,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Deshmukh_E-3DPSM_A_State_Machine_for_Event-based_Egocentric_3D_Human_Pose_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Deshmukh_E-3DPSM_A_State_Machine_for_Event-based_Egocentric_3D_Human_Pose_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context; event stream with event-camera context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-2084,Event6D: Event-based Novel Object 6D Pose Tracking,Jae-Young Kang; Hoonhee Cho; Taeyeop Lee; Minjun Kang; Bowen Wen; Youngho Kim; Kuk-Jin Yoon,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Kang_Event6D_Event-based_Novel_Object_6D_Pose_Tracking_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kang_Event6D_Event-based_Novel_Object_6D_Pose_Tracking_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context; event dataset visual-event context; event datasets visual-event context; event stream with event-camera context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-2128,MER-Tracker: Towards High-Speed 3D Point Tracking via Multi-View Event-RGB Hybrid Cameras,Yiqian Chang; Qinghong Ye; Haoran Xu; Jianing Li; Dongyang Ma; Xuan Wang; Wei Zhang; Yonghong Tian; Peixi Peng,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Chang_MER-Tracker_Towards_High-Speed_3D_Point_Tracking_via_Multi-View_Event-RGB_Hybrid_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chang_MER-Tracker_Towards_High-Speed_3D_Point_Tracking_via_Multi-View_Event-RGB_Hybrid_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context; event-rgb visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-2221,Geometric-Photometric Event-based 3D Gaussian Ray Tracing,Kai Kohyama; Yoshimitsu Aoki; Guillermo Gallego; Shintaro Shiba,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Kohyama_Geometric-Photometric_Event-based_3D_Gaussian_Ray_Tracing_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kohyama_Geometric-Photometric_Event-based_3D_Gaussian_Ray_Tracing_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-2301,FastEventDGS: Deformable Gaussian Splatting for Fast Dynamic Scenes from a Single Event Camera,Zijia Dai; Nico Messikommer; Rong Zou; Nikola Zubic; Davide Scaramuzza; Laurent Kneip,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Dai_FastEventDGS_Deformable_Gaussian_Splatting_for_Fast_Dynamic_Scenes_from_a_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Dai_FastEventDGS_Deformable_Gaussian_Splatting_for_Fast_Dynamic_Scenes_from_a_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-2308,TTAPFormer: Robust Arbitrary Point Tracking via Transient Asynchronous Fusion of Frames and Events,Jiaxiong Liu; Zhen Tan; Jinpu Zhang; Yi Zhou; Hui Shen; Xieyuanli Chen; Dewen Hu,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_TTAPFormer_Robust_Arbitrary_Point_Tracking_via_Transient_Asynchronous_Fusion_of_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_TTAPFormer_Robust_Arbitrary_Point_Tracking_via_Transient_Asynchronous_Fusion_of_CVPR_2026_paper.pdf,frame-event visual-event context; event stream with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-2511,Unsupervised 3d Motion Estimation Using Event Camera,Han Han; Wei Zhai; Tiesong Zhao; Bin Li; Yang Cao; Zheng-jun Zha,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Han_Unsupervised_3d_Motion_Estimation_Using_Event_Camera_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_Unsupervised_3d_Motion_Estimation_Using_Event_Camera_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context; brightness change visual-event context; event stream with event-camera context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-2514,Beyond Duality: A Hybrid Framework of Leveraging Shared and Private Features for RGB-Event Object Detection,Keyao Wang; Shuai Liu; Hengda Shi; Lukui Shi; Haiyong Chen,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Beyond_Duality_A_Hybrid_Framework_of_Leveraging_Shared_and_Private_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Beyond_Duality_A_Hybrid_Framework_of_Leveraging_Shared_and_Private_CVPR_2026_paper.pdf,rgb-event visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-2519,Stable Spike: Dual Consistency Optimization via Bitwise AND Operations for Spiking Neural Networks,Yongqi Ding; Kunshan Yang; Linze Li; Yiyang Zhang; Mengmeng Jing; Lin Zuo,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Ding_Stable_Spike_Dual_Consistency_Optimization_via_Bitwise_AND_Operations_for_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ding_Stable_Spike_Dual_Consistency_Optimization_via_Bitwise_AND_Operations_for_CVPR_2026_paper.pdf,spiking neural networks; snns,SNN axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
CVPR2026-2562,From Corners to Fiducial Tags: Revisiting Checkerboard Calibration for Event Cameras,Taehun Ryu; Changwoo Kang; Kyungdon Joo,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Ryu_From_Corners_to_Fiducial_Tags_Revisiting_Checkerboard_Calibration_for_Event_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ryu_From_Corners_to_Fiducial_Tags_Revisiting_Checkerboard_Calibration_for_Event_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-2568,Gallant: Voxel Grid-based Humanoid Locomotion and Local-navigation across 3-D Constrained Terrains,Qingwei Ben; Botian Xu; Kailin Li; Feiyu Jia; Wentao Zhang; Jingping Wang; Jingbo Wang; Dahua Lin; Jiangmiao Pang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Ben_Gallant_Voxel_Grid-based_Humanoid_Locomotion_and_Local-navigation_across_3-D_Constrained_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ben_Gallant_Voxel_Grid-based_Humanoid_Locomotion_and_Local-navigation_across_3-D_Constrained_CVPR_2026_paper.pdf,voxel grid,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not strictly confirm event-camera/DVS or SNN relevance.
CVPR2026-2682,From Contrast to Consistency: Rethinking Event-based Continuous-Time Optical Flow Estimation,Rui Hu; Song Wu; Wen Yang; Jinjian Wu,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Hu_From_Contrast_to_Consistency_Rethinking_Event-based_Continuous-Time_Optical_Flow_Estimation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Hu_From_Contrast_to_Consistency_Rethinking_Event-based_Continuous-Time_Optical_Flow_Estimation_CVPR_2026_paper.pdf,event-based cameras; brightness change visual-event context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-2758,Texvent: Asynchronous Event Data Simulation via Text Prompt,Ruofei Wang; Peiqi Duan; Ka Chun Cheung; Simon See; Boxin Shi; Renjie Wan,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Texvent_Asynchronous_Event_Data_Simulation_via_Text_Prompt_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Texvent_Asynchronous_Event_Data_Simulation_via_Text_Prompt_CVPR_2026_paper.pdf,event; event data; asynchronous,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not strictly confirm event-camera/DVS or SNN relevance.
CVPR2026-2776,Video-CoE: Reinforcing Video Event Prediction via Chain of Events,Qile Su; Jing Tang; Rui Chen; Lei Sun; Xiangxiang Chu,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Su_Video-CoE_Reinforcing_Video_Event_Prediction_via_Chain_of_Events_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Su_Video-CoE_Reinforcing_Video_Event_Prediction_via_Chain_of_Events_CVPR_2026_paper.pdf,event,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not strictly confirm event-camera/DVS or SNN relevance.
CVPR2026-2870,BiEvLight: Bi-level Learning of Task-Aware Event Refinement for Low-Light Image Enhancement,Zishu Yao; Xiang-Xiang Su; Shengning Zhou; Guang-Yong Chen; Guodong Fan; Xing Chen,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Yao_BiEvLight_Bi-level_Learning_of_Task-Aware_Event_Refinement_for_Low-Light_Image_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yao_BiEvLight_Bi-level_Learning_of_Task-Aware_Event_Refinement_for_Low-Light_Image_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-2918,EventGait: Towards Robust Gait Recognition with Event Streams,Senyan Xu; Shuai Chen; Chuanfu Shen; Kean Liu; Zhijing Sun; Chengzhi Cao; Xueyang Fu,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_EventGait_Towards_Robust_Gait_Recognition_with_Event_Streams_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_EventGait_Towards_Robust_Gait_Recognition_with_Event_Streams_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event stream with event-camera context; mixture of spiking experts; LIF neurons,SNN + Event Camera axis,"Full-text boundary audit: A - event-camera input and a method-level SNN component are both confirmed; the dynamic stream uses LIF neurons, Mixture of Spiking Experts, and a spiking gating network."
CVPR2026-2929,Rethinking SNN Online Training and Deployment: Gradient-Coherent Learning via Hybrid-Driven LIF Model,Zecheng Hao; Yifan Huang; Zijie Xu; Wenxuan Liu; Yuanhong Tang; Zhaofei Yu; Tiejun Huang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Hao_Rethinking_SNN_Online_Training_and_Deployment_Gradient-Coherent_Learning_via_Hybrid-Driven_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Hao_Rethinking_SNN_Online_Training_and_Deployment_Gradient-Coherent_Learning_via_Hybrid-Driven_CVPR_2026_paper.pdf,spiking neural networks; snns; leaky integrate-and-fire; integrate-and-fire; lif; surrogate gradients,SNN axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
CVPR2026-3157,"DSERT-RoLL: Robust Multi-Modal Perception for Diverse Driving Conditions with Stereo Event-RGB-Thermal Cameras, 4D Radar, and Dual-LiDAR",Hoonhee Cho; Jae-Young Kang; Yuhwan Jeong; Yunseo Yang; Wonyoung Lee; Youngho Kim; Kuk-Jin Yoon,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Cho_DSERT-RoLL_Robust_Multi-Modal_Perception_for_Diverse_Driving_Conditions_with_Stereo_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cho_DSERT-RoLL_Robust_Multi-Modal_Perception_for_Diverse_Driving_Conditions_with_Stereo_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context; event-rgb visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-3162,Seeing Motion Through Polarity for Event-based Action Recognition,Meiqi Cao; Jiachao Zhang; Xin Jiang; Rui Yan; Yazhou Yao; Zechao Li; Xiangbo Shu,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Cao_Seeing_Motion_Through_Polarity_for_Event-based_Action_Recognition_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cao_Seeing_Motion_Through_Polarity_for_Event-based_Action_Recognition_CVPR_2026_paper.pdf,event-based action visual-event context; event stream with event-camera context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-3233,NEC-Diff: Noise-Robust Event-RAW Complementary Diffusion for Seeing Motion in Extreme Darkness,Haoyue Liu; Jinghan Xu; Luxin Feng; Hanyu Zhou; Haozhi Zhao; Yi Chang; Luxin Yan,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_NEC-Diff_Noise-Robust_Event-RAW_Complementary_Diffusion_for_Seeing_Motion_in_Extreme_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_NEC-Diff_Noise-Robust_Event-RAW_Complementary_Diffusion_for_Seeing_Motion_in_Extreme_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-3257,Seeing Through Blur: Tackling Defocus in Spike-Based Imaging,Xiantao Ma; Siwei Dong; Lin Zhu; Lizhi Wang; Hua Huang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Ma_Seeing_Through_Blur_Tackling_Defocus_in_Spike-Based_Imaging_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_Seeing_Through_Blur_Tackling_Defocus_in_Spike-Based_Imaging_CVPR_2026_paper.pdf,integrate-and-fire,SNN axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
CVPR2026-3325,FlashCap: Millisecond-Accurate Human Motion Capture via Flashing LEDs and Event-Based Vision,Zekai Wu; Shuqi Fan; Mengyin Liu; Yuhua Luo; Xincheng Lin; Ming Yan; Junhao Wu; Xiuhong Lin; Yuexin Ma; Chenglu Wen; Lan Xu; Siqi Shen; Cheng Wang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_FlashCap_Millisecond-Accurate_Human_Motion_Capture_via_Flashing_LEDs_and_Event-Based_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_FlashCap_Millisecond-Accurate_Human_Motion_Capture_via_Flashing_LEDs_and_Event-Based_CVPR_2026_paper.pdf,event; event-based; event-based vision,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not strictly confirm event-camera/DVS or SNN relevance.
CVPR2026-3330,x^2-Fusion: Cross-Modality and Cross-Dimension Flow Estimation in Event Edge Space,Ruishan Guo; Ciyu Ruan; Haoyang Wang; Zihang Gong; Jingao Xu; Xinlei Chen,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Guo_x2-Fusion_Cross-Modality_and_Cross-Dimension_Flow_Estimation_in_Event_Edge_Space_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_x2-Fusion_Cross-Modality_and_Cross-Dimension_Flow_Estimation_in_Event_Edge_Space_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-3419,Event-Based Motion Deblurring Using Task-Oriented 3D Gaussian Event Representations,Shengdong Xue; Haoxiang Ma; Hao Chen; Zhen Yang; Yongjian Deng,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Xue_Event-Based_Motion_Deblurring_Using_Task-Oriented_3D_Gaussian_Event_Representations_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xue_Event-Based_Motion_Deblurring_Using_Task-Oriented_3D_Gaussian_Event_Representations_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context; event-based motion visual-event context; event stream with event-camera context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-3426,Reconstructing Spiking Neural Networks Using a Single Neuron with Autapses,Wuque Cai; Hongze Sun; Quan Tang; Shifeng Mao; Zhenxing Wang; Jiayi He; Duo Chen; Dezhong Yao; Daqing Guo,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Cai_Reconstructing_Spiking_Neural_Networks_Using_a_Single_Neuron_with_Autapses_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_Reconstructing_Spiking_Neural_Networks_Using_a_Single_Neuron_with_Autapses_CVPR_2026_paper.pdf,spiking neural networks; snns; leaky integrate-and-fire; integrate-and-fire,SNN axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
CVPR2026-3433,MeteorPred: A Meteorological Multimodal Large Model and Dataset for Severe Weather Event Prediction,Shuo Tang; Jian Xu; Jiadong Zhang; Yi Chen; Qizhao Jin; Lingdong Shen; Chenglin Liu; Shiming Xiang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Tang_MeteorPred_A_Meteorological_Multimodal_Large_Model_and_Dataset_for_Severe_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_MeteorPred_A_Meteorological_Multimodal_Large_Model_and_Dataset_for_Severe_CVPR_2026_paper.pdf,event,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not strictly confirm event-camera/DVS or SNN relevance.
CVPR2026-3465,AIMDepth: Asymmetric Image-Event Mamba for Monocular Depth Estimation,Luoxi Jing; Dianxi Shi; Yushe Cao; Yuanze Wang; Junze Zhang; Yuning Cui; Mengzhu Wang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Jing_AIMDepth_Asymmetric_Image-Event_Mamba_for_Monocular_Depth_Estimation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Jing_AIMDepth_Asymmetric_Image-Event_Mamba_for_Monocular_Depth_Estimation_CVPR_2026_paper.pdf,image-event visual-event context; raw events visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-3467,EV-CGNet: Co-visible Focused 3D-guided 2D Event Keypoint Detection Network,Yuan Gao; Tianle Ding; Yuqing Zhu; Tianzhu Zhang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Gao_EV-CGNet_Co-visible_Focused_3D-guided_2D_Event_Keypoint_Detection_Network_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_EV-CGNet_Co-visible_Focused_3D-guided_2D_Event_Keypoint_Detection_Network_CVPR_2026_paper.pdf,event,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not strictly confirm event-camera/DVS or SNN relevance.
CVPR2026-3529,VAR RL Done Right: Tackling Asynchronous Policy Conflicts in Visual Autoregressive Generation,Shikun Sun; Liao Qu; Huichao Zhang; Yiheng Liu; Yangyang Song; Xian Li; Yi Jiang; Xu Wang; Jia Jia; Daniel K. Du; Xinglong Wu,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Sun_VAR_RL_Done_Right_Tackling_Asynchronous_Policy_Conflicts_in_Visual_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_VAR_RL_Done_Right_Tackling_Asynchronous_Policy_Conflicts_in_Visual_CVPR_2026_paper.pdf,asynchronous,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not strictly confirm event-camera/DVS or SNN relevance.
CVPR2026-3544,Sparsely Timing the Change: A Spiking Temporal Framework for Remote Sensing Interpretation,Shilong Li; Xiurui Xie; Qiugang Zhan; Luochao Wang; Yong Deng; Guisong Liu,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Sparsely_Timing_the_Change_A_Spiking_Temporal_Framework_for_Remote_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Sparsely_Timing_the_Change_A_Spiking_Temporal_Framework_for_Remote_CVPR_2026_paper.pdf,spiking neural networks; snns,SNN axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
CVPR2026-3561,DarkShake-DVS: Event-based Human Action Recognition under Low-light and Shaking Camera Conditions,Jiaqi Chen; Qinfu Xu; Liyuan Pan,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Chen_DarkShake-DVS_Event-based_Human_Action_Recognition_under_Low-light_and_Shaking_Camera_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_DarkShake-DVS_Event-based_Human_Action_Recognition_under_Low-light_and_Shaking_Camera_CVPR_2026_paper.pdf,event cameras; dvs; event camera visual-event context; event cameras visual-event context; dvs visual-event context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-3584,eRetinexGS: Retinex Modeling for Low-Light Scene Enhancement via Event Streams and 3D Gaussian Splatting,Haojie Yan; Zehao Chen; Yan Liu; Shi Gu; Peng Lin; De Ma; Huajin Tang; Qian Zheng; Gang Pan,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Yan_eRetinexGS_Retinex_Modeling_for_Low-Light_Scene_Enhancement_via_Event_Streams_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yan_eRetinexGS_Retinex_Modeling_for_Low-Light_Scene_Enhancement_via_Event_Streams_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context; event stream with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
CVPR2026-3630,SDTrack: A Baseline for Event-based Tracking via Spiking Neural Networks,Yimeng Shan; Zhenbang Ren; Haodi Wu; Wenjie Wei; Rui-Jie Zhu; Shuai Wang; Dehao Zhang; Yichen Xiao; Jieyuan Zhang; Kexin Shi; Jingzhinan Wang; Jason K. Eshraghian; Haicheng Qu; Malu Zhang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Shan_SDTrack_A_Baseline_for_Event-based_Tracking_via_Spiking_Neural_Networks_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Shan_SDTrack_A_Baseline_for_Event-based_Tracking_via_Spiking_Neural_Networks_CVPR_2026_paper.pdf,event cameras; event camera visual-event context; event cameras visual-event context; event stream with event-camera context; event-based with event-camera context; spiking neural networks; snns; spike-driven,Both axes,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: A - Official abstract/page strictly confirms both event-camera/DVS/visual-event-sensor evidence and SNN/spiking neural computation.
