paper_id,title,year,venue,official_track,in_active_corpus,abstract_reviewed,abstract_sha256,abstract,official_page,survey_role,survey_topics,survey_core_decision,survey_reason,advisor_role,advisor_topics,advisor_core_decision,advisor_reason,reading_status,needs_pdf_check,evidence_basis,pdf_boundary_check,pdf_boundary_finding
CVPR2025-2497,One-Step Event-Driven High-Speed Autofocus,2025,CVPR,,no,yes,8b2c1f2997743afba34b0fcee8f9d5b726655ce4f5763431a20f244f1832979b,"High-speed autofocus in extreme scenes remains a significant challenge. Traditional methods rely on repeated sampling around the focus position, resulting in ""focus hunting"". Event-driven methods have advanced focusing speed and improved performance in low-light conditions; however, current approaches still require at least one lengthy round of ""focus hunting"", involving the collection of a complete focus stack. We introduce the Event Laplacian Product (ELP) focus detection function, which combines event data with grayscale Laplacian information, redefining focus search as a detection task. This innovation enables the first one-step event-driven autofocus, cutting focusing time by up to two-thirds and reducing focusing error by 24 times on the DAVIS346 dataset and 22 times on the EVK4 dataset. Additionally, we present an autofocus pipeline tailored for event-only cameras, achieving accurate results across a range of challenging motion and lighting conditions. All datasets and code will be made publicly available.",https://openaccess.thecvf.com/content/CVPR2025/html/Bao_One-Step_Event-Driven_High-Speed_Autofocus_CVPR_2025_paper.html,exclude,,exclude,Event-driven autofocus is specialized imaging control with no SNN contribution.,exclude,,exclude,Autofocus is outside SECNet's task family.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2025-2074,PS-EIP: Robust Photometric Stereo Based on Event Interval Profile,2025,CVPR,,no,yes,d16e1ec8efd3331959a8efa27c26b5172391941dd63c9f61fad3c9fc13eedcba,"Recently, the energy-efficient photometric stereo method using an event camera has been proposed to recover surface normals from events triggered by changes in logarithmic Lambertian reflections under a moving directional light source. However, EventPS treats each event interval independently, making it sensitive to noise, shadows, and non-Lambertian reflections. This paper proposes Photometric Stereo based on Event Interval Profile (PS-EIP), a robust method that recovers pixelwise surface normals from a time-series profile of event intervals. By exploiting the continuity of the profile and introducing an outlier detection method based on profile shape, our approach enhances robustness against outliers from shadows and specular reflections. Experiments using real event data from 3D-printed objects demonstrate that PS-EIP significantly improves robustness to outliers compared to EventPS's deep-learning variant, EventPS-FCN, without relying on deep learning.",https://openaccess.thecvf.com/content/CVPR2025/html/Kitazawa_PS-EIP_Robust_Photometric_Stereo_Based_on_Event_Interval_Profile_CVPR_2025_paper.html,exclude,,exclude,Non-learning event photometric stereo is too specialized for the strict SNN-event survey.,exclude,,exclude,No SECNet-relevant method relation is present.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2025-2584,Repurposing Pre-trained Video Diffusion Models for Event-based Video Interpolation,2025,CVPR,,yes,yes,b0d0ac463c68c83a2bb1dd8a4d2396da2d4e5ff620c3eada7f80f55ecf736488,"Video Frame Interpolation aims to recover realistic missing frames between observed frames, generating a high-frame-rate video from a low-frame-rate video. However, without additional guidance, large motion between frames makes this problem ill-posed. Event-based Video Frame Interpolation (EVFI) addresses this challenge by using sparse, high-temporal-resolution event measurements as motion guidance. This guidance allows EVFI methods to significantly outperform frame-only methods. However, to date, EVFI methods have relied upon a limited set of paired event-frame training data, severely limiting their performance and generalization capabilities. In this work, we overcome the limited data challenge by adapting pre-trained video diffusion models trained on internet-scale datasets to EVFI. We experimentally validate our approach on real-world EVFI datasets, including a new one we introduce. Our method outperforms existing methods and generalizes across cameras far better than existing approaches.",https://openaccess.thecvf.com/content/CVPR2025/html/Chen_Repurposing_Pre-trained_Video_Diffusion_Models_for_Event-based_Video_Interpolation_CVPR_2025_paper.html,background,reconstruction_restoration;datasets_benchmarks,reference,Diffusion-based EVFI is event-side restoration and generalization background but non-spiking.,exclude,,exclude,Video interpolation is distant from SECNet's method and task priorities.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2025-2085,Rethinking Spiking Self-Attention Mechanism: Implementing a-XNOR Similarity Calculation in Spiking Transformers,2025,CVPR,,yes,yes,eea5eff30ddd2d170290a2cee6b163a715d622da6bc09dbea29cbc48b99bda9b,"Transformers significantly raise the performance limits across various tasks, spurring research into integrating them into spiking neural networks. However, a notable performance gap remains between existing spiking Transformers and their artificial neural network counterparts. Here, we first analyze the cause of this gap and attribute it to the dot product's ineffectiveness in measuring similarity between spiking queries and keys, due to numerous non-spiking events. To address this, we propose a novel a-XNOR similarity measure tailored for spike trains. It redefines the correlation between non-spike pairs as a specific value a, effectively overcoming the limitations of dot-product similarity. Furthermore, considering the sparse nature of spike trains where spikes carry more information than non-spikes, the a-XNOR similarity correspondingly highlights the distinct importance of spikes over non-spikes. Extensive experiments demonstrate that a-XNOR similarity significantly improves performance across different spiking Transformer architectures on various static and neuromorphic datasets, further revealing the potential of spiking Transformers.",https://openaccess.thecvf.com/content/CVPR2025/html/Xiao_Rethinking_Spiking_Self-Attention_Mechanism_Implementing_a-XNOR_Similarity_Calculation_in_Spiking_CVPR_2025_paper.html,background,architecture;temporal_modeling,reference,a-XNOR attention addresses spike-train similarity in generic Spiking Transformers; neuromorphic datasets are evaluation only.,discussion,snn_hybrid;scalability_efficiency,reference,Spike-specific similarity is a concrete architecture comparator for a hybrid branch.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2025-1961,S2D-LFE: Sparse-to-Dense Light Field Event Generation,2025,CVPR,,no,yes,7f2f065a904ce034aa06dbe8bfe2305c0cc2591de068b4372525f6db4d1ea3b0,"In this paper, we present S2D-LFE, an innovative approach for sparse-to-dense light field event generation. For the first time to our knowledge, S2D-LFE enables controllable novel view synthesis only from sparse-view light field event (LFE) data, and addresses three critical challenges for the LFE generation task: simplicity, controllability, and consistency. The simplicity aspect eliminates the dependency on frame-based modality, which often suffers from motion blur and low frame-rate limitations. The controllability aspect enables precise view synthesis under sparse LFE conditions with view-related constraints. The consistency aspect ensures both cross-view and temporal coherence in the generated results. To realize S2D-LFE, we develop a novel diffusion-based generation network with two key components. First, we design an LFE-customized variational auto-encoder that effectively compresses and reconstructs LFE by integrating cross-view information. Second, we design an LFE-aware injection adaptor to extract comprehensive geometric and texture priors. Furthermore, we construct a large-scale synthetic LFE dataset containing 162 one-minute sequences using simulator, and capture a real-world testset using our custom-built sparse LFE acquisition system, covering diverse indoor and outdoor scenes. Extensive experiments demonstrate that S2D-LFE successfully generates up to 9x9 dense LFE from sparse 2x2 inputs and outperforms existing methods on both synthetic and real-world data. The datasets and code are available at https://github.com/Yutong2022/S2D-LFE.",https://openaccess.thecvf.com/content/CVPR2025/html/Liu_S2D-LFE_Sparse-to-Dense_Light_Field_Event_Generation_CVPR_2025_paper.html,exclude,,exclude,Light-field event generation is specialized synthetic data generation without SNN integration.,exclude,,exclude,The light-field acquisition setting is outside SECNet.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2025-0097,Spiking Transformer with Spatial-Temporal Attention,2025,CVPR,,yes,yes,4f9bee49fa179119cf2cfd4b8d2c14880c09ac5c7c047c642fb9a77d480511cb,"Spike-based Transformer presents a compelling and energy-efficient alternative to traditional Artificial Neural Network (ANN)-based Transformers, achieving impressive results through sparse binary computations. However, existing spike-based transformers predominantly focus on spatial attention while neglecting crucial temporal dependencies inherent in spike-based processing, leading to suboptimal feature representation and limited performance. To address this limitation, we propose Spiking Transformer with Spatial-Temporal Attention (STAtten), a simple and straightforward architecture that efficiently integrates both spatial and temporal information in the self-attention mechanism. STAtten introduces a block-wise computation strategy that processes information in spatial-temporal chunks, enabling comprehensive feature capture while maintaining the same computational complexity as previous spatial-only approaches. Our method can be seamlessly integrated into existing spike-based transformers without architectural overhaul. Extensive experiments demonstrate that STAtten significantly improves the performance of existing spike-based transformers across both static and neuromorphic datasets, including CIFAR10/100, ImageNet, CIFAR10-DVS, and N-Caltech101.",https://openaccess.thecvf.com/content/CVPR2025/html/Lee_Spiking_Transformer_with_Spatial-Temporal_Attention_CVPR_2025_paper.html,background,architecture;temporal_modeling,reference,STAtten is useful generic Spiking Transformer temporal-attention background; DVS datasets alone do not make it an intersection method.,discussion,snn_hybrid,reference,Its explicit spatial-temporal attention is a relevant SNN comparator to memory-based Event Cloud models.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2025-2494,Spiking Transformer: Introducing Accurate Addition-Only Spiking Self-Attention for Transformer,2025,CVPR,,yes,yes,778d64f429f9c58813e523d7012979dc0c7bcd94f8b04978a76325f891c7a753,"Transformers have demonstrated outstanding performance across a wide range of tasks, owing to their self-attention mechanism, but they are highly energy-consuming. Spiking Neural Networks have emerged as a promising energy-efficient alternative to traditional Artificial Neural Networks, leveraging event-driven computation and binary spikes for information transfer. The combination of Transformers' capabilities with the energy efficiency of SNNs offers a compelling opportunity. This paper addresses the challenge of adapting the self-attention mechanism of Transformers to the spiking paradigm by introducing a novel approach: Accurate Addition-Only Spiking Self-Attention (A^2OS^2A). Unlike existing methods that rely solely on binary spiking neurons for all components of the self-attention mechanism, our approach integrates binary, ReLU, and ternary spiking neurons. This hybrid strategy significantly improves accuracy while preserving non-multiplicative computations. Moreover, our method eliminates the need for softmax and scaling operations. Extensive experiments show that the A^2OS^2A-based Spiking Transformer outperforms existing SNN-based Transformers on several datasets, even achieving an accuracy of 78.66% on ImageNet-1K. Our work represents a significant advancement in SNN-based Transformer models, offering a more accurate and efficient solution for real-world applications.",https://openaccess.thecvf.com/content/CVPR2025/html/Guo_Spiking_Transformer_Introducing_Accurate_Addition-Only_Spiking_Self-Attention_for_Transformer_CVPR_2025_paper.html,background,architecture;efficiency_hardware,reference,Addition-only mixed-spike attention is generic SNN architecture and efficiency background without event-camera data.,discussion,snn_hybrid;hardware;scalability_efficiency,reference,Its operator design is useful for assessing a hardware-friendly SNN extension.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2025-2098,STAA-SNN: Spatial-Temporal Attention Aggregator for Spiking Neural Networks,2025,CVPR,,yes,yes,31e264338e364f26f5453e6e140cd3adc89f558b1960fb388facd4f1568a349c,"Spiking Neural Networks (SNNs) have gained significant attention due to their biological plausibility and energy efficiency, making them promising alternatives to Artificial Neural Networks (ANNs). However, the performance gap between SNNs and ANNs remains a substantial challenge hindering the widespread adoption of SNNs. In this paper, we propose a Spatial-Temporal Attention Aggregator SNN (STAA-SNN) framework, which dynamically focuses on and captures both spatial and temporal dependencies. First, we introduce a spike-driven self-attention mechanism specifically designed for SNNs. Additionally, we pioneeringly incorporate position encoding to integrate latent temporal relationships into the incoming features. For spatial-temporal information aggregation, we employ step attention to selectively amplify relevant features to variant steps. Finally, we implement a time-step random dropout strategy to avoid local optima. The framework demonstrates exceptional performance across diverse datasets and exhibits strong generalization capabilities. Notably, STAA-SNN achieves state-of-the-art results on neuromorphic datasets CIFAR10-DVS of 82.10% and with performances of 97.14%, 82.05% and 70.40% on the static datasets CIFAR-10, CIFAR-100 and ImageNet, respectively. Furthermore, this model exhibits improved performance ranging from 0.33% to 2.80% with fewer time steps.",https://openaccess.thecvf.com/content/CVPR2025/html/Zhang_STAA-SNN_Spatial-Temporal_Attention_Aggregator_for_Spiking_Neural_Networks_CVPR_2025_paper.html,background,architecture;temporal_modeling;learning,reference,STAA-SNN develops generic spatial-temporal aggregation; CIFAR10-DVS is benchmark-only.,watch,snn_hybrid,reference,Temporal aggregation is adjacent SNN architecture inspiration.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2025-1275,Temporal Separation with Entropy Regularization for Knowledge Distillation in Spiking Neural Networks,2025,CVPR,,yes,yes,bc3b94c3f040655cd94ae01a233a92b5fd0300b400e6617953755fb8b2387b63,"Spiking Neural Networks (SNNs), inspired by the human brain, offer significant computational efficiency through discrete spike-based information transfer. Despite their potential to reduce inference energy consumption, a performance gap persists between SNNs and Artificial Neural Networks (ANNs), primarily due to current training methods and inherent model limitations. While recent research has aimed to enhance SNN learning by employing knowledge distillation (KD) from ANN teacher networks, traditional distillation techniques often overlook the distinctive spatiotemporal properties of SNNs, thus failing to fully leverage their advantages. To overcome these challenge, we propose a novel logit distillation method characterized by temporal separation and entropy regularization. This approach improves existing SNN distillation techniques by performing distillation learning on logits across different time steps, rather than merely on aggregated output features. Furthermore, the integration of entropy regularization stabilizes model optimization and further boosts the performance. Extensive experimental results indicate that our method surpasses prior SNN distillation strategies, whether based on logit distillation, feature distillation, or a combination of both. Our project is available at https://github.com/yukairong/TSER.",https://openaccess.thecvf.com/content/CVPR2025/html/Yu_Temporal_Separation_with_Entropy_Regularization_for_Knowledge_Distillation_in_Spiking_CVPR_2025_paper.html,background,learning;temporal_modeling,reference,Temporal logit distillation is generic SNN training background with no event-camera-specific method.,watch,snn_hybrid,reference,It could support hybrid training but does not directly relate to SECNet.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2025-0200,TimeTracker: Event-based Continuous Point Tracking for Video Frame Interpolation with Non-linear Motion,2025,CVPR,,yes,yes,00a9070c2cbcae060b9dce97b6ea4fdaea8909c4bee781c4268df0078beb2e4e,"Video frame interpolation (VFI) that leverages the bio-inspired event cameras as guidance has recently shown better performance and memory efficiency than the frame-based methods, thanks to the event cameras' advantages, such as high temporal resolution. A hurdle for event-based VFI is how to effectively deal with non-linear motion, caused by the dynamic changes in motion direction and speed within the scene. Existing methods either use events to estimate sparse optical flow or fuse events with image features to estimate dense optical flow. Unfortunately, motion errors often degrade the VFI quality as the continuous motion cues from events do not align with the dense spatial information of images in the temporal dimension. In this paper, we find that object motion is continuous in space, tracking local regions over continuous time enables more accurate identification of spatiotemporal feature correlations. In light of this, we propose a novel continuous point tracking-based VFI framework, named TimeTracker. Specifically, we first design a Scene-Aware Region Segmentation (SARS) module to divide the scene into similar patches. Then, a Continuous Trajectory guided Motion Estimation (CTME) module is proposed to track the continuous motion trajectory of each patch through events. Finally, intermediate frames at any given time are generated through global motion optimization and frame refinement. Moreover, we collect a real-world dataset that features fast non-linear motion. Extensive experiments show that our method outperforms prior arts in both motion estimation and frame interpolation quality.",https://openaccess.thecvf.com/content/CVPR2025/html/Liu_TimeTracker_Event-based_Continuous_Point_Tracking_for_Video_Frame_Interpolation_with_CVPR_2025_paper.html,background,tracking;reconstruction_restoration;temporal_modeling;datasets_benchmarks,reference,TimeTracker supplies event-side continuous tracking and interpolation evidence but no SNN.,discussion,task_generalization;datasets,reference,Continuous trajectories provide a credible Event Cloud task extension.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2025-1714,Towards Effective and Sparse Adversarial Attack on Spiking Neural Networks via Breaking Invisible Surrogate Gradients,2025,CVPR,,yes,yes,1e0237ef695781c86c2aad109fccad5d73429ceb59b56ad2345ab1faf07988b8,"Spiking neural networks (SNNs) have shown their competence in handling spatial-temporal event-based data with low energy consumption. Similar to conventional artificial neural networks (ANNs), SNNs are also vulnerable to gradient-based adversarial attacks, wherein gradients are calculated by spatial-temporal back-propagation (STBP) and surrogate gradients (SGs). However, the SGs may be invisible for an inference-only model as they do not influence the inference results, and current gradient-based attacks are ineffective for binary dynamic images captured by the dynamic vision sensor (DVS). While some approaches addressed the issue of invisible SGs through universal SGs, their SGs lack a correlation with the victim model, resulting in sub-optimal performance. Moreover, the imperceptibility of existing SNN-based binary attacks is still insufficient. In this paper, we introduce an innovative potential-dependent surrogate gradient (PDSG) method to establish a robust connection between the SG and the model, thereby enhancing the adaptability of adversarial attacks across various models with invisible SGs. Additionally, we propose the sparse dynamic attack (SDA) to effectively attack binary dynamic images. Utilizing a generation-reduction paradigm, SDA can fully optimize the sparsity of adversarial perturbations. Experimental results demonstrate that our PDSG and SDA outperform state-of-the-art SNN-based attacks across various models and datasets. Specifically, our PDSG achieves 100% attack success rate on ImageNet, and our SDA obtains 82% attack success rate by modifying only 0.24% of the pixels on CIFAR10DVS. The code is available at https://github.com/ryime/PDSG-SDA .",https://openaccess.thecvf.com/content/CVPR2025/html/Lun_Towards_Effective_and_Sparse_Adversarial_Attack_on_Spiking_Neural_Networks_CVPR_2025_paper.html,included,robustness_open_challenges;event_to_spike,reference,"The attack explicitly targets SNNs on binary DVS data and exposes event-stream-specific robustness issues, but it is peripheral to the main architecture/training narrative.",exclude,,exclude,Adversarial attack design is outside SECNet's TPAMI method direction.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2025-0668,VISTREAM: Improving Computation Efficiency of Visual Streaming Perception via Law-of-Charge-Conservation Inspired Spiking Neural Network,2025,CVPR,,yes,yes,bc57af2bc80a24922c352106322ab683bccc338a08a47bece4843654d9daf8f4,"Visual streaming perception (VSP) involves online intelligent processing of sequential frames captured by vision sensors, enabling real-time decision-making in applications such as autonomous driving, UAVs, and AR/VR. However, the computational efficiency of VSP on edge devices remains a challenge due to power constraints and the underutilization of temporal dependencies between frames. While spiking neural networks (SNNs) offer biologically inspired event-driven processing with potential energy benefits, their practical advantage over artificial neural networks (ANNs) for VSP tasks remains unproven.In this work, we introduce a novel framework, VISTREAM, which leverages the Law of Charge Conservation (LoCC) property in ST-BIF neurons and a differential encoding (DiffEncode) scheme to optimize SNN inference for VSP. By encoding temporal differences between neighboring frames and eliminating frequent membrane resets, VISTREAM achieves significant computational efficiency while maintaining accuracy equivalent to its ANN counterpart. We provide theoretical proofs of equivalence and validate VISTREAM across diverse VSP tasks, including object detection, tracking, and segmentation, demonstrating substantial energy savings without compromising performance.",https://openaccess.thecvf.com/content/CVPR2025/html/You_VISTREAM_Improving_Computation_Efficiency_of_Visual_Streaming_Perception_via_Law-of-Charge-Conservation_CVPR_2025_paper.html,exclude,,exclude,VISTREAM uses SNNs on conventional frame streams and therefore does not belong to the event-camera intersection.,watch,scalability_efficiency;snn_hybrid,reference,Differential streaming inference is adjacent efficiency inspiration but not an Event Cloud method.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
ICCV2025-0894,A Linear N-Point Solver for Structure and Motion from Asynchronous Tracks,2025,ICCV,,no,yes,d8d711fb93ae6b53670d63a7f10934c9a83f333df390969aa9da989258f2ee56,"Structure and continuous motion estimation from point correspondences is a fundamental problem in computer vision that has been powered by well-known algorithms such as the familiar 5-point or 8-point algorithm. However, despite their acclaim, these algorithms are limited to processing point correspondences originating from a pair of views each one representing an instantaneous capture of the scene. Yet, in the case of rolling shutter cameras, or more recently, event cameras, this synchronization breaks down. In this work, we present a unified approach for structure and linear motion estimation from 2D point correspondences with arbitrary timestamps, from an arbitrary set of views. By formulating the problem in terms of first-order dynamics and leveraging a constant velocity motion model, we derive a novel, linear point incidence relation allowing for the efficient recovery of both linear velocity and 3D points with predictable degeneracies and solution multiplicities. Owing to its general formulation, it can handle correspondences from a wide range of sensing modalities such as global shutter, rolling shutter, and event cameras, and can even combine correspondences from different collocated sensors. We validate the effectiveness of our solver on both simulated and real-world data, where we show consistent improvement across all modalities when compared to recent approaches. We believe our work opens the door to efficient structure and motion estimation from asynchronous data.",https://openaccess.thecvf.com/content/ICCV2025/html/Su_A_Linear_N-Point_Solver_for_Structure_and_Motion_from_Asynchronous_ICCV_2025_paper.html,exclude,,exclude,The general asynchronous geometric solver merely supports event-camera tracks as one modality and has no SNN relevance.,exclude,,exclude,Its geometric formulation is outside SECNet's learning architecture.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
ICCV2025-0209,Asynchronous Event Error-Minimizing Noise for Safeguarding Event Dataset,2025,ICCV,,yes,yes,8190fb8c106299fd1fa7f2b95d65c7b14fe2ca3fcf5971b41fd210338687f86d,"With more event datasets being released online, safeguarding the event dataset against unauthorized usage has become a serious concern for data owners. Unlearnable Examples are proposed to prevent the unauthorized exploitation of image datasets. However, it's unclear how to create unlearnable asynchronous event streams to prevent event misuse. In this work, we propose the first unlearnable event stream generation method to prevent unauthorized training from event datasets. A new form of asynchronous event error-minimizing noise is proposed to perturb event streams, tricking the unauthorized model into learning embedded noise instead of realistic features. To be compatible with the sparse event, a projection strategy is presented to sparsify the noise to render our unlearnable event streams (UEvs). Extensive experiments demonstrate that our method effectively protects event data from unauthorized exploitation, while preserving their utility for legitimate use. We hope our UEvs contribute to the advancement of secure and trustworthy event dataset sharing. Code is available at: https://github.com/rfww/uevs.",https://openaccess.thecvf.com/content/ICCV2025/html/Wang_Asynchronous_Event_Error-Minimizing_Noise_for_Safeguarding_Event_Dataset_ICCV_2025_paper.html,background,robustness_open_challenges;datasets_benchmarks,reference,"Unlearnable event streams raise a dataset-security issue on the event-camera side, without SNN-specific processing.",exclude,,exclude,Dataset protection is outside SECNet's extension direction.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
ICCV2025-1790,ClearSight: Human Vision-Inspired Solutions for Event-Based Motion Deblurring,2025,ICCV,,yes,yes,4995a6809497c58343946e8c5e326375d00a45cf5249627d1f83bcd12bf85074,"Motion deblurring addresses the challenge of image blur caused by camera or scene movement. Event cameras provide motion information that is encoded in the asynchronous event streams. To efficiently leverage the temporal information of event streams, we employ Spiking Neural Networks (SNNs) for motion feature extraction and Artificial Neural Networks (ANNs) for color information processing. Due to the non-uniform distribution and inherent redundancy of event data, existing cross-modal feature fusion methods exhibit certain limitations. Inspired by the visual attention mechanism in the human visual system, this study introduces a bioinspired dual-drive hybrid network (BDHNet). Specifically, the Neuron Configurator Module (NCM) is designed to dynamically adjust neuron configurations based on cross-modal features, thereby focusing the spikes in blurry regions and adapting to varying blurry scenarios dynamically. Additionally, the Region of Blurry Attention Module (RBAM) is introduced to generate a blurry mask in an unsupervised manner, effectively extracting motion clues from the event features and guiding more accurate cross-modal feature fusion. Extensive subjective and objective evaluations demonstrate that our method outperforms current state-of-the-art methods on both synthetic and real-world datasets.",https://openaccess.thecvf.com/content/ICCV2025/html/Lin_ClearSight_Human_Vision-Inspired_Solutions_for_Event-Based_Motion_Deblurring_ICCV_2025_paper.html,anchor,architecture;temporal_modeling;reconstruction_restoration;event_to_spike,core,ClearSight directly combines SNN event-motion extraction with ANN color processing and adaptive neuron configuration for event-guided deblurring.,discussion,snn_hybrid;task_generalization;scalability_efficiency,reference,"ClearSight is a useful event-SNN hybrid comparator from the advisor group, but it is not part of SECNet's Event Cloud/Fourier method chain.",survey_core,no,Codex semantic review of complete title + complete official abstract,not_needed,
ICCV2025-0953,Continuous-Time Human Motion Field from Event Cameras,2025,ICCV,,yes,yes,47aac513b7b7581cae40f37200989846178edd837dafcd4400482c26c275f732,"This paper addresses the challenges of estimating a continuous-time field from a stream of events. Existing Human Mesh Recovery (HMR) methods rely predominantly on frame-based approaches, which are prone to aliasing and inaccuracies due to limited temporal resolution and motion blur. In this work, we predict a continuous-time human motion field from events caused by human motion. Prior state-of-the-art methods rely on computationally intensive optimization across a fixed number of poses at high frame rates, which becomes prohibitively expensive as we increase the temporal resolution. In comparison, our model leverages a recurrent feed-forward neural network to predict human motion in the latent space of possible human motions. We present the first work that replaces traditional event volume-based discrete-time pre-dictions with a continuous human motion field represented as a time-implicit function, enabling parallel pose queries at arbitrary temporal resolutions. To advance the evaluation of continuous-time human pose estimation, we introduce the Beam-splitter Event Agile Human Motion Dataset--a hardware-synchronized high-speed human dataset tailored for this purpose. EvHuman improves joint errors by 23.8 % compared to previous event human methods, while reducing the computational time by 69%.",https://openaccess.thecvf.com/content/ICCV2025/html/Wang_Continuous-Time_Human_Motion_Field_from_Event_Cameras_ICCV_2025_paper.html,background,pose_depth_segmentation;temporal_modeling;datasets_benchmarks,reference,Continuous-time human motion fields provide event-side task and representation background without SNNs.,discussion,task_generalization;datasets,reference,Arbitrary-time motion queries offer a concrete temporal generalization direction.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
ICCV2025-1940,Depth Any Event Stream: Enhancing Event-based Monocular Depth Estimation via Dense-to-Sparse Distillation,2025,ICCV,,yes,yes,2c181272ec855903ff6158e625e5bf6ff7c3cc6214e839c1dbd603b415f44896,"With the superior sensitivity of event cameras to high-speed motion and extreme lighting conditions, event-based monocular depth estimation has gained popularity to predict structural information about surrounding scenes in challenging environments. However, the scarcity of labeled event data constrains prior supervised learning methods. Unleashing the promising potential of the existing RGB-based depth foundation model, DAM, we propose Depth Any Event stream (EventDAM) to achieve high-performance event based monocular depth estimation in an annotation-free manner. EventDAM effectively combines paired dense RGB images with sparse event data by incorporating three key cross-modality components: Sparsity-aware Feature Mixture (SFM), Sparsity-aware Feature Distillation (SFD), and Sparsity-invariant Consistency Module (SCM). With the proposed sparsity metric, SFM mixes features from RGB images and event data to generate auxiliary depth predictions, while SFD facilitates adaptive feature distillation. Furthermore, SCM ensures output consistency across varying sparsity levels in event data, thereby endowing EventDAM with zero shot capabilities across diverse scenes. Extensive experiments across a variety of benchmark datasets, compared to approaches using diverse input modalities, robustly substantiate the generalization and zero-shot capabilities of EventDAM.",https://openaccess.thecvf.com/content/ICCV2025/html/Zhu_Depth_Any_Event_Stream_Enhancing_Event-based_Monocular_Depth_Estimation_via_ICCV_2025_paper.html,background,pose_depth_segmentation;learning;event_to_spike,reference,EventDAM is non-spiking depth background on dense-to-sparse distillation and event sparsity.,discussion,task_generalization;scalability_efficiency,reference,Sparsity-aware transfer is useful for generalization beyond classification.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
ICCV2025-1066,Depth AnyEvent: A Cross-Modal Distillation Paradigm for Event-Based Monocular Depth Estimation,2025,ICCV,,yes,yes,84fe4a8f7b8b8692a241a6b75928359b38376545a536a258d102508aa8d3537b,"Event cameras capture sparse, high-temporal-resolution visual information, making them particularly suitable for challenging environments with high-speed motion and strongly varying lighting conditions. However, the lack of large datasets with dense ground-truth depth annotations hinders learning-based monocular depth estimation from event data. To address this limitation, we propose a cross-modal distillation paradigm to generate dense proxy labels leveraging a Vision Foundation Model (VFM). Our strategy requires an event stream spatially aligned with RGB frames, a simple setup even available off-the-shelf, and exploits the robustness of large-scale VFMs.Additionally, we propose to adapt VFMs, either a vanilla one like Depth Anything v2 (DAv2), or deriving from it a novel recurrent architecture to infer depth from monocular event cameras. We evaluate our approach using synthetic and real-world datasets, demonstrating that i) our cross-modal paradigm achieves competitive performance compared to fully supervised methods without requiring expensive depth annotations, and ii) our VFM-based models achieve state-of-the-art performance",https://openaccess.thecvf.com/content/ICCV2025/html/Bartolomei_Depth_AnyEvent_A_Cross-Modal_Distillation_Paradigm_for_Event-Based_Monocular_Depth_ICCV_2025_paper.html,background,pose_depth_segmentation;learning,reference,Depth AnyEvent supplies cross-modal distillation and recurrent event depth background but no SNN.,discussion,task_generalization,reference,Foundation-model distillation is a plausible task-extension strategy.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
ICCV2025-0081,E-NeMF: Event-based Neural Motion Field for Novel Space-time View Synthesis of Dynamic Scenes,2025,ICCV,,no,yes,0493707a28bfa00a749e8b3eb0c682ab403d3312c97faefc950ca455b8fb06a5,"Synthesizing novel space-time views from a monocular video is a highly ill-posed problem, and its effectiveness relies on accurately reconstructing motion and appearance of the dynamic scene.Frame-based methods for novel space-time view synthesis in dynamic scenes rely on simplistic motion assumptions due to the absence of inter-frame cues, which makes them fall in complex motion. Event camera captures inter-frame cues with high temporal resolution, which makes it hold the promising potential to handle high speed and complex motion. However, it is still difficult due to the event noise and sparsity. To mitigate the impact caused by event noise and sparsity, we propose E-NeMF, which alleviates the impact of event noise with Parametric Motion Representation and mitigates the event sparsity with Flow Prediction Module. Experiments on multiple real-world datasets demonstrate our superior performance in handling high-speed and complex motion.",https://openaccess.thecvf.com/content/ICCV2025/html/Liu_E-NeMF_Event-based_Neural_Motion_Field_for_Novel_Space-time_View_Synthesis_ICCV_2025_paper.html,exclude,,exclude,Event-based novel-view synthesis is a specialized non-SNN reconstruction task.,exclude,,exclude,Neural motion fields are outside SECNet's method path.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
